"ZipCode","MedianIncome"
"61081","49020"
"61084","85813"
"61085","41628"
"61087","46103"
"61088","77121"
"61089","58269"
"61091","67663"
"61101","30491"
"61102","34886"
"61103","36051"
"61104","24048"
"61107","56470"
"61108","45993"
"61109","41522"
"61111","50709"
"61112","24554"
"61114","67382"
"61115","53984"
"61201","40685"
"61230","56563"
"61231","45196"
"61232","70739"
"61234","52734"
"61235","46518"
"61236","36250"
"61238","58469"
"61239","27026"
"61240","75588"
"61241","54817"
"61242","64667"
"61243","49375"
"61244","41700"
"61250","57396"
"61251","63125"
"61252","56866"
"61254","65617"
"61256","69833"
"61257","51328"
"61258","50875"
"61259","64300"
"61260","62917"
"61261","53095"
"61262","56328"
"61263","52875"
"61264","49029"
"61265","50388"
"61270","55161"
"61272","58043"
"61273","67102"
"61274","88026"
"61275","74174"
"61276","50000"
"61277","48750"
"61278","84444"
"61279","59844"
"61281","63852"
"61282","44995"
"61283","42917"
"61284","66534"
"61285","45909"
"61301","44766"
"61310","45677"
"61311","58750"
"61312","56354"
"61313","60417"
"61314","57955"
"61315","46250"
"61316","53750"
"61317","51250"
"61318","52019"
"61319","64500"
"61320","54732"
"61321","56875"
"61322","37981"
"61323","31429"
"61324","37250"
"61325","61823"
"61326","46898"
"61327","57679"
"61328","-"
"61329","56319"
"61330","60568"
"61331","-"
"61332","44219"
"61333","50556"
"61334","63750"
"61335","71429"
"61336","76563"
"61337","40714"
"61338","40313"
"61340","69375"
"61341","47917"
"61342","48556"
"61344","35938"
"61345","56000"
"61346","45833"
"61348","53722"
"61349","54167"
"61350","52223"
"61353","55119"
"61354","48640"
"61356","48440"
"61358","50909"
"61359","54583"
"61360","65027"
"61361","45114"
"61362","46859"
"61363","41146"
"61364","43833"
"61367","48077"
"61368","57727"
"61369","46522"
"61370","52000"
"61372","53000"
"61373","61992"
"61374","60833"
"61375","54133"
"61376","58700"
"61377","50714"
"61378","33750"
"61379","45357"
"61401","34824"
"61410","40632"
"61411","53750"
"61412","47379"
"61413","51875"
"61414","46250"
"61415","54118"
"61416","27417"
"61417","39000"
"61418","61184"
"61419","64583"
"61420","55240"
"61421","49722"
"61422","35733"
"61423","54961"
"61424","73125"
"61425","105217"
"61426","68083"
"61427","47554"
"61428","66250"
"61430","49625"
"61431","40417"
"61432","52500"
"61433","-"
"61434","38977"
"61435","59318"
"61436","47083"
"61437","56071"
"61438","66042"
"61439","48542"
"61440","54850"
"61441","51838"
"61442","29500"
"61443","39141"
"61447","49583"
"61448","51053"
"61449","32019"
"61450","41563"
"61451","72321"
"61452","51250"
"61453","48281"
"61454","49250"
"61455","32442"
"61458","63693"
"61459","39375"
"61460","43958"
"61462","39386"
"61465","55750"
"61466","58750"
"61467","58971"
"61468","42014"
"61469","39752"
"61470","42344"
"61471","50000"
"61472","63750"
"61473","44375"
"61474","41000"
"61475","68611"
"61476","57679"
"61477","39318"
"61478","53988"
"61479","72250"
"61480","45833"
"61482","45208"
"61483","54950"
"61484","36711"
"61485","63125"
"61486","46000"
"61488","48854"
"61489","50000"
"61490","61328"
"61491","52862"
"61501","37955"
"61516","67500"
"61517","82639"
"61519","44750"
"61520","44604"
"61523","56677"
"61524","47917"
"61525","105469"
"61526","101080"
"61528","84167"
"61529","67366"
"61530","57219"
"61531","56140"
"61532","41382"
"61533","54474"
"61534","51886"
"61535","93708"
"61536","64777"
"61537","49414"
"61539","42917"
"61540","58203"
"61541","43125"
"61542","50865"
"61543","30500"
"61544","42708"
"61545","46823"
"61546","56756"
"61547","91518"
"61548","82181"
"61550","70878"
"61552","37614"
"61553","46667"
"61554","50064"
"61559","61400"
"61560","68466"
"61561","61667"
"61562","-"
"61563","41615"
"61564","52917"
"61565","58382"
"61567","35536"
"61568","64568"
"61569","62361"
"61570","56319"
"61571","69007"
"61572","51823"
"61602","27115"
"61603","34295"
"61604","41788"
"61605","21527"
"61606","36308"
"61607","57334"
"61610","42656"
"61611","53417"
"61614","60517"
"61615","65406"
"61616","49722"
"61625","-"
"61701","40788"
"61704","86310"
"61705","100488"
"61720","47000"
"61721","58295"
"61722","52426"
"61723","55625"
"61724","56458"
"61725","70391"
"61726","53438"
"61727","53313"
"61728","59821"
"61729","64688"
"61730","49554"
"61731","71000"
"61732","78725"
"61733","66076"
"61734","56538"
"61735","42054"
"61736","79323"
"61737","69643"
"61738","58194"
"61739","55809"
"61740","56932"
"61741","56667"
"61742","80000"
"61743","63375"
"61744","71932"
"61745","76549"
"61747","54402"
"61748","73036"
"61749","50583"
"61750","31406"
"61751","46563"
"61752","58750"
"61753","66050"
"61754","70833"
"61755","69696"
"61756","54241"
"61759","54792"
"61760","59107"
"61761","52568"
"61764","51149"
"61769","54432"
"61770","54659"
"61771","55484"
"61772","58250"
"61773","44250"
"61774","66544"
"61775","54938"
"61776","71563"
"61777","55982"
"61778","63750"
"61801","26473"
"61802","44762"
"61810","63906"
"61811","52031"
"61812","59688"
"61813","56360"
"61814","66336"
"61815","43750"
"61816","72083"
"61817","64821"
"61818","58780"
"61820","22400"
"61821","52996"
"61822","77602"
"61830","71042"
"61831","53523"
"61832","36376"
"61833","42396"
"61834","57422"
"61839","44716"
"61840","70352"
"61841","58672"
"61842","53869"
"61843","63182"
"61844","57417"
"61845","71250"
"61846","37659"
"61847","72667"
"61848","43125"
"61849","62031"
"61850","65833"
"61851","48631"
"61852","38750"
"61853","74954"
"61854","58958"
"61855","78542"
"61856","72127"
"61857","37500"
"61858","54705"
"61859","74632"
"61862","67292"
"61863","61923"
"61864","76198"
"61865","50991"
"61866","38971"
"61870","50188"
"61871","66667"
"61872","70313"
"61873","71661"
"61874","59875"
"61875","85313"
"61876","44167"
"61877","62188"
"61878","52500"
"61880","64955"
"61882","53698"
"61883","42708"
"61884","85313"
"61910","50427"
"61911","49953"
"61912","50595"
"61913","52250"
"61914","42212"
"61917","52083"
"61919","65000"
"61920","30935"
"61924","44674"
"61925","64239"
"61928","53594"
"61929","47740"
"61930","48750"
"61931","48657"
"61932","39531"
"61933","40385"
"61936","42273"
"61937","50096"
"61938","40625"
"61940","38611"
"61941","-"
"61942","51518"
"61943","44148"
"61944","42825"
"61949","49643"
"61951","43142"
"61953","50191"
"61955","35313"
"61956","46385"
"61957","51686"
"62001","66731"
"62002","39996"
"62006","60125"
"62009","37614"
"62010","61433"
"62011","36500"
"62012","66560"
"62013","45250"
"62014","56691"
"62015","46875"
"62016","44679"
"62017","43319"
"62018","42617"
"62019","46333"
"62021","94688"
"62022","50208"
"62023","66250"
"62024","44521"
"62025","72701"
"62027","48958"
"62028","70250"
"62030","21250"
"62031","49821"
"62032","33929"
"62033","39623"
"62034","68750"
"62035","59281"
"62036","64519"
"62037","43833"
"62040","46427"
"62044","49511"
"62045","45000"
"62046","81250"
"62047","59211"
"62048","41434"
"62049","52586"
"62050","29107"
"62051","46512"
"62052","53764"
"62053","41458"
"62054","52375"
"62056","43265"
"62058","42740"
"62059","14432"
"62060","20469"
"62061","65208"
"62062","80844"
"62063","56346"
"62065","23654"
"62067","49297"
"62069","50855"
"62070","-"
"62074","78269"
"62075","42438"
"62076","42917"
"62077","31875"
"62078","28250"
"62079","56250"
"62080","44673"
"62081","56429"
"62082","41213"
"62083","51287"
"62084","43220"
"62085","40000"
"62086","28550"
"62087","40107"
"62088","49625"
"62089","43056"
"62090","20844"
"62091","56563"
"62092","38864"
"62093","28194"
"62094","42500"
"62095","44324"
"62097","64432"
"62098","44773"
"62201","17639"
"62203","28147"
"62204","16500"
"62205","22760"
"62206","30612"
"62207","17001"
"62208","59704"
"62214","60446"
"62215","74440"
"62216","80305"
"62217","43194"
"62218","84792"
"62219","43229"
"62220","52899"
"62221","58396"
"62223","55290"
"62225","57852"
"62226","51344"
"62230","67820"
"62231","52488"
"62232","40673"
"62233","44779"
"62234","53122"
"62236","68449"
"62237","53472"
"62238","47500"
"62239","44637"
"62240","40760"
"62241","56053"
"62242","57750"
"62243","77526"
"62244","71196"
"62245","67500"
"62246","51322"
"62248","51786"
"62249","69544"
"62250","60000"
"62253","30288"
"62254","69943"
"62255","45893"
"62257","53373"
"62258","69120"
"62260","76650"
"62261","93214"
"62262","42450"
"62263","46828"
"62264","63480"
"62265","66429"
"62266","90446"
"62268","75000"
"62269","79144"
"62271","51607"
"62272","36050"
"62273","32188"
"62274","44175"
"62275","52143"
"62277","46719"
"62278","58265"
"62279","23173"
"62280","44457"
"62281","80167"
"62282","62321"
"62284","44861"
"62285","77375"
"62286","47875"
"62288","53108"
"62289","54091"
"62292","36310"
"62293","70417"
"62294","78133"
"62295","73154"
"62297","26250"
"62298","72462"
"62301","37347"
"62305","62252"
"62311","50000"
"62312","38600"
"62313","46875"
"62314","35885"
"62316","39107"
"62319","68125"
"62320","48417"
"62321","51338"
"62323","50703"
"62324","27188"
"62325","34427"
"62326","40000"
"62330","40685"
"62334","27292"
"62336","37321"
"62338","49754"
"62339","50568"
"62340","39125"
"62341","48995"
"62343","35139"
"62344","49773"
"62345","42098"
"62346","33750"
"62347","61990"
"62348","32500"
"62349","47045"
"62351","50326"
"62352","46000"
"62353","41042"
"62354","40517"
"62355","38050"
"62356","36250"
"62357","38250"
"62358","34167"
"62359","76190"
"62360","46875"
"62361","38387"
"62362","28654"
"62363","39602"
"62365","64167"
"62366","42417"
"62367","50069"
"62370","36853"
"62373","51042"
"62374","37500"
"62375","95071"
"62376","44635"
"62378","51875"
"62379","50064"
"62380","44583"
"62401","50167"
"62410","56146"
"62411","53047"
"62413","58571"
"62414","42500"
"62417","44564"
"62418","41756"
"62419","52750"
"62420","45521"
"62421","58295"
"62422","32348"
"62423","50531"
"62424","55568"
"62425","77917"
"62426","46429"
"62427","58362"
"62428","41364"
"62431","41875"
"62432","52917"
"62433","49938"
"62434","49250"
"62436","37371"
"62438","44716"
"62439","37754"
"62440","60000"
"62441","53768"
"62442","47992"
"62443","53333"
"62444","35833"
"62445","58289"
"62446","52639"
"62447","45378"
"62448","52052"
"62449","45721"
"62450","42593"
"62451","41360"
"62452","62938"
"62454","44968"
"62458","36771"
"62459","45000"
"62460","30798"
"62461","58309"
"62462","56458"
"62463","49659"
"62465","61250"
"62466","40588"
"62467","74330"
"62468","43554"
"62469","90313"
"62471","50702"
"62473","54571"
"62474","50335"
"62475","69188"
"62476","44735"
"62477","54904"
"62478","48611"
"62479","65729"
"62480","53250"
"62481","50357"
"62501","59000"
"62510","39740"
"62512","52375"
"62513","52850"
"62514","81635"
"62515","54583"
"62517","32000"
"62518","67784"
"62519","60139"
"62520","73207"
"62521","49309"
"62522","40765"
"62523","8993"
"62526","37134"
"62530","61728"
"62531","66063"
"62532","61071"
"62533","55000"
"62534","46875"
"62535","94844"
"62536","94375"
"62537","70625"
"62538","41094"
"62539","57667"
"62540","41164"
"62541","41438"
"62543","41094"
"62544","56042"
"62545","46400"
"62546","53810"
"62547","50000"
"62548","54896"
"62549","70135"
"62550","57292"
"62551","49063"
"62553","43049"
"62554","64821"
"62555","62344"
"62556","44375"
"62557","37796"
"62558","60880"
"62560","45455"
"62561","55861"
"62563","91687"
"62565","44232"
"62567","51696"
"62568","48458"
"62570","38274"
"62571","54125"
"62572","50625"
"62573","51856"
"62601","75625"
"62610","30625"
"62611","52000"
"62612","59464"
"62613","59901"
"62615","63750"
"62617","41528"
"62618","44280"
"62621","52772"
"62622","-"
"62624","45000"
"62625","89500"
"62626","53433"
"62627","45592"
"62628","53000"
"62629","78313"
"62630","54306"
"62631","51250"
"62633","55417"
"62634","70469"
"62635","51667"
"62638","59500"
"62639","40208"
"62640","49958"
"62642","59519"
"62643","47500"
"62644","37500"
"62649","61250"
"62650","46006"
"62655","41250"
"62656","46157"
"62661","57679"
"62663","53000"
"62664","40726"
"62665","36613"
"62666","53958"
"62667","40313"
"62668","46842"
"62670","71875"
"62671","55313"
"62672","41607"
"62673","63098"
"62674","55263"
"62675","59925"
"62677","75325"
"62681","48316"
"62682","60625"
"62684","90258"
"62685","60000"
"62688","55179"
"62689","53125"
"62690","52273"
"62691","49625"
"62692","50194"
"62693","85197"
"62694","46346"
"62695","43750"
"62701","14513"
"62702","36911"
"62703","36136"
"62704","52628"
"62707","66334"
"62711","95603"
"62712","84938"
"62801","38007"
"62803","57188"
"62806","40357"
"62807","44750"
"62808","56328"
"62809","63333"
"62810","50500"
"62811","31250"
"62812","36801"
"62814","52321"
"62815","53542"
"62816","47557"
"62817","36453"
"62818","47250"
"62819","31083"
"62820","69063"
"62821","43783"
"62822","33152"
"62823","45169"
"62824","40987"
"62825","35625"
"62827","44500"
"62828","53804"
"62829","-"
"62830","43472"
"62831","52625"
"62832","35119"
"62833","62813"
"62835","42609"
"62836","52031"
"62837","42344"
"62838","39932"
"62839","40460"
"62841","67500"
"62842","46131"
"62843","20313"
"62844","36563"
"62846","41150"
"62848","37969"
"62849","52965"
"62850","31719"
"62851","49091"
"62852","42500"
"62853","43750"
"62854","38359"
"62856","35469"
"62858","51650"
"62859","38014"
"62860","52188"
"62861","41563"
"62862","56250"
"62863","47891"
"62864","40367"
"62865","60000"
"62867","37955"
"62868","46208"
"62869","55357"
"62870","40339"
"62871","43125"
"62872","47993"
"62874","33194"
"62875","57656"
"62876","58750"
"62877","51875"
"62878","54167"
"62879","34375"
"62880","37850"
"62881","46059"
"62882","34506"
"62883","53750"
"62884","39047"
"62885","44643"
"62886","45682"
"62887","43807"
"62888","47933"
"62889","47500"
"62890","43542"
"62891","32841"
"62892","53750"
"62893","63750"
"62894","49083"
"62895","48952"
"62896","36352"
"62897","32308"
"62898","57049"
"62899","40208"
"62901","20566"
"62902","54290"
"62903","28250"
"62905","31136"
"62906","43132"
"62907","60074"
"62908","27625"
"62910","39069"
"62912","38750"
"62914","16706"
"62915","39318"
"62916","48750"
"62917","26188"
"62918","48867"
"62919","43077"
"62920","42100"
"62921","19228"
"62922","52632"
"62923","35486"
"62924","36968"
"62926","48000"
"62927","20000"
"62928","26053"
"62930","31875"
"62931","43060"
"62932","38814"
"62933","48148"
"62934","42042"
"62935","43382"
"62938","38915"
"62939","44507"
"62940","46000"
"62941","45893"
"62942","34265"
"62943","19583"
"62946","41401"
"62947","39118"
"62948","40266"
"62949","31250"
"62950","26875"
"62951","38631"
"62952","35313"
"62953","30938"
"62954","50764"
"62956","50813"
"62957","34514"
"62958","46938"
"62959","47767"
"62960","44014"
"62961","54750"
